Machine 0,asia,212,1,2366,21,2360.999312400818
Machine 0,asia,204,1,2468,19,2462.9686312675476
Machine 0,asia,197,1,2532,21,2526.8558950424194
Machine 0,asia,216,1,2373,20,2367.8807742595673
Machine 0,asia,199,1,2859,19,2853.8398180007935
Machine 0,asia,194,1,2962,21,2956.8318634033203
Machine 0,asia,200,1,2515,19,2509.8358561992645
Machine 0,asia,219,1,2386,19,2380.865642786026
Machine 0,asia,203,1,2509,19,2503.840977191925
Machine 0,asia,208,1,2462,18,2456.8483119010925
Machine 0,asia,202,1,2518,18,2512.8350718021393
Machine 0,asia,314,1,2499,20,2493.900727748871
Machine 0,asia,209,1,2632,20,2626.8383734226227
Machine 0,asia,207,1,2538,18,2532.8352229595184
Machine 0,asia,5,2,2480,19,2475.695096731186
Machine 0,asia,213,1,2424,19,2418.8433973789215
Machine 0,asia,205,1,2545,19,2539.830779314041
Machine 0,asia,214,1,2618,20,2612.843517065048
Machine 0,asia,181,1,3152,19,3146.788252353668
Machine 0,asia,690,1,2612,18,2607.689054965973
Machine 0,asia,237,1,2604,19,2598.848970413208
Machine 0,asia,215,1,2657,19,2651.824634552002
Machine 0,asia,210,1,2669,21,2663.8150725364685
Machine 0,asia,540,1,2677,19,2672.310733795166
Machine 0,asia,686,1,2674,18,2669.665197134018
Machine 0,asia,691,1,2682,19,2677.6598279476166
Machine 0,asia,18,2,2673,21,2668.6676692962646
Machine 0,asia,26,2,2728,21,2723.6656963825226
Machine 0,asia,689,1,2697,20,2692.651416540146
Machine 0,asia,687,1,2737,18,2732.647694826126
Machine 0,asia,601,1,2841,18,2836.177673101425
Machine 0,asia,692,1,2768,20,2763.303557395935
Machine 0,asia,13,2,2573,19,2568.151604413986
Machine 0,asia,14,2,2679,18,2673.9218878746033
Machine 0,asia,694,1,2730,19,2724.8516054153442
Machine 0,asia,38,2,2645,20,2639.8436517715454
Machine 0,asia,10,2,2716,21,2710.6600308418274
Machine 0,asia,4,2,2725,20,2719.5945501327515
Machine 0,asia,700,1,2768,21,2762.638376235962
Machine 0,asia,703,1,2695,18,2689.6468513011932
Machine 0,asia,701,1,2754,21,2748.6293563842773
Machine 0,asia,688,1,2994,18,2988.571391105652
Machine 0,asia,697,1,2861,21,2855.5958120822906
Machine 0,asia,693,1,3037,20,3031.562196493149
Machine 0,asia,698,1,2889,21,2883.6012065410614
Machine 0,asia,7,2,2949,20,2943.609580039978
Machine 0,asia,918,1,2987,19,2982.027436733246
Machine 0,asia,705,1,3090,18,3084.6102256774902
Machine 0,asia,786,1,3084,19,3078.744329214096
Machine 0,asia,222,1,3095,21,3088.6993930339813
Machine 0,asia,716,1,3090,20,3084.6157178878784
Machine 0,asia,884,1,3141,21,3135.9432158470154
Machine 0,asia,704,1,3234,20,3228.593275308609
Machine 0,asia,405,1,2854,19,2848.0167367458344
Machine 0,asia,923,1,2862,18,2857.003487586975
Machine 0,asia,708,1,3235,18,3229.5592846870422
Machine 0,asia,75,2,2892,21,2886.894675016403
Machine 0,asia,707,1,3267,20,3261.429274559021
Machine 0,asia,796,1,3245,21,3239.6135857105255
Machine 0,asia,34,2,3229,21,3223.828216075897
Machine 0,asia,402,1,2899,21,2892.8303220272064
Machine 0,asia,403,1,2926,19,2919.8297612667084
Machine 0,asia,733,1,3272,21,3266.455140352249
Machine 0,asia,706,1,3396,20,3390.4094858169556
Machine 0,asia,77,2,2974,20,2968.8732538223267
Machine 0,asia,40,2,2973,21,2967.855675458908
Machine 0,asia,920,1,3158,21,3152.819133758545
Machine 0,asia,574,1,3020,19,3014.132303714752
Machine 0,asia,709,1,3434,19,3428.3997893333435
Machine 0,asia,928,1,3061,21,3055.838432073593
Machine 0,asia,930,1,3065,21,3059.8465852737427
Machine 0,asia,945,1,3036,20,3030.8868577480316
Machine 0,asia,19,2,3068,21,3062.832075357437
Machine 0,asia,934,1,3062,21,3056.855566740036
Machine 0,asia,457,1,3073,21,3066.8921327590942
Machine 0,asia,462,1,3041,21,3034.8986444473267
Machine 0,asia,407,1,3130,21,3123.7387204170227
Machine 0,asia,914,1,3430,21,3424.714554309845
Machine 0,asia,461,1,3088,19,3081.791526079178
Machine 0,asia,471,1,3104,21,3097.70565867424
Machine 0,asia,39,2,3120,18,3114.618740081787
Machine 0,asia,61,2,3119,21,3113.8711535930634
Machine 0,asia,931,1,3267,21,3261.597555875778
Machine 0,asia,460,1,3210,21,3203.6520788669586
Machine 0,asia,594,1,3210,20,3203.898173093796
Machine 0,asia,48,2,3258,20,3252.876165151596
Machine 0,asia,3,2,3263,19,3256.823480129242
Machine 0,asia,585,1,3134,18,3127.868983268738
Machine 0,asia,584,1,3115,21,3108.8663823604584
Machine 0,asia,474,1,3280,21,3273.6464722156525
Machine 0,asia,581,1,3269,19,3262.842736005783
Machine 0,asia,579,1,3291,21,3284.819801568985
Machine 0,asia,576,1,3290,20,3283.8115746974945
Machine 0,asia,583,1,3224,21,3217.8178198337555
Machine 0,asia,611,1,3091,18,3084.8651378154755
Machine 0,asia,472,1,3368,21,3361.6068127155304
Machine 0,asia,578,1,3148,20,3141.803788661957
Machine 0,asia,591,1,3207,18,3200.8240180015564
Machine 0,asia,67,2,3150,19,3144.844256877899
Machine 0,asia,598,1,3144,19,3137.8318252563477
Machine 0,asia,464,1,3537,21,3530.5779662132263
Machine 0,asia,577,1,3508,20,3501.787962913513
Machine 0,asia,606,1,3146,21,3139.8352279663086
Machine 0,asia,589,1,3189,19,3182.8012235164642
Machine 0,asia,590,1,3240,18,3233.7943794727325
Machine 0,asia,595,1,3267,20,3260.7918825149536
Machine 0,asia,587,1,3271,18,3264.7558834552765
Machine 0,asia,610,1,3292,21,3285.7917482852936
Machine 0,asia,671,1,3296,18,3289.8030154705048
Machine 0,asia,668,1,3353,19,3346.795694589615
Machine 0,asia,596,1,3392,19,3385.6657264232635
Machine 0,asia,667,1,3376,18,3369.7845165729523
Machine 0,asia,672,1,3363,18,3356.7760689258575
Machine 0,asia,597,1,3399,18,3392.6309690475464
Machine 0,asia,655,1,3300,19,3293.725476026535
Machine 0,asia,676,1,3377,21,3370.7652535438538
Machine 0,asia,76,2,3416,21,3410.713266134262
Machine 0,asia,592,1,3487,18,3480.5871369838715
Machine 0,asia,674,1,3440,21,3433.725784301758
Machine 0,asia,669,1,3458,20,3451.6936366558075
Machine 0,asia,74,2,3532,19,3526.579879283905
Machine 0,asia,663,1,3511,18,3504.557636976242
Machine 0,asia,666,1,3419,20,3412.3925564289093
Machine 0,asia,607,1,3630,19,3623.27912068367
Machine 0,asia,602,1,3644,20,3637.2280673980713
Machine 0,asia,593,1,3638,19,3631.2095119953156
Machine 0,asia,11,2,3670,20,3663.3659105300903
Machine 0,asia,712,1,3631,21,3624.4517290592194
Machine 0,asia,673,1,3699,20,3692.3443801403046
Machine 0,asia,86,2,2756,18,2750.8282558918
Machine 0,asia,621,1,3716,19,3709.2458987236023
Machine 0,asia,670,1,3694,18,3687.3169388771057
Machine 0,asia,90,2,2880,19,2874.81351518631
Machine 0,asia,654,1,2943,18,2936.2875547409058
Machine 0,asia,78,2,2868,19,2862.8143260478973
Machine 0,asia,79,2,2894,21,2888.806706905365
Machine 0,asia,665,1,3123,20,3116.3045525550842
Machine 0,asia,63,2,2888,18,2882.825402736664
Machine 0,asia,29,2,2885,18,2878.8388628959656
Machine 0,asia,89,2,2844,19,2838.863505125046
Machine 0,asia,56,2,2988,21,2982.7201957702637
Machine 0,asia,927,1,2868,19,2861.728405237198
Machine 0,asia,81,2,2764,20,2758.774363040924
Machine 0,asia,93,2,2813,21,2807.731518268585
Machine 0,asia,91,2,2842,20,2836.7131764888763
Machine 0,asia,92,2,2834,18,2828.702199459076
Machine 0,asia,94,2,2834,20,2828.675567626953
Machine 0,asia,946,1,2842,18,2835.6777188777924
Machine 0,asia,161,2,2845,18,2839.6773824691772
Machine 0,asia,939,1,2852,21,2845.661183834076
Machine 0,asia,25,2,2874,20,2867.632760286331
Machine 0,asia,125,2,2878,21,2872.6616818904877
Machine 0,asia,96,2,2940,21,2934.6027071475983
Machine 0,asia,940,1,2976,20,2969.5419285297394
Machine 0,asia,952,1,2876,21,2869.556248664856
Machine 0,asia,943,1,3008,18,3001.5201835632324
Machine 0,asia,947,1,3029,20,3022.4758200645447
Machine 0,asia,935,1,3050,20,3043.4303731918335
Machine 0,asia,960,1,3019,19,3012.362025499344
Machine 0,asia,954,1,3004,19,2997.2895019054413
Machine 0,asia,963,1,2991,21,2984.2581655979156
Machine 0,asia,683,1,2970,20,2962.6224794387817
Machine 0,asia,962,1,3057,20,3049.8801641464233
Machine 0,asia,608,1,2913,21,2905.120798110962
Machine 0,asia,677,1,3038,21,3030.2191636562347
Machine 0,asia,959,1,3072,21,3064.8163352012634
Machine 0,asia,604,1,3010,21,3002.0741925239563
Machine 0,asia,609,1,3041,18,3033.068622112274
Machine 0,asia,600,1,3051,18,3043.052080631256
Machine 0,asia,679,1,3080,21,3072.1693131923676
Machine 0,asia,64,2,3144,18,3137.058408975601
Machine 0,asia,710,1,3136,19,3128.2560896873474
Machine 0,asia,629,1,3147,19,3139.0728828907013
Machine 0,asia,142,2,3314,20,3308.0497539043427
Machine 0,asia,155,2,3295,18,3289.0435860157013
Machine 0,asia,117,2,2206,19,2200.093906402588
Machine 0,asia,619,1,2907,20,2899.0246798992157
Machine 0,asia,618,1,3298,20,3290.020549058914
Machine 0,asia,605,1,3261,20,3253.000242948532
Machine 0,asia,628,1,2475,19,2467.0337381362915
Machine 0,asia,926,1,2255,19,2247.6531574726105
Machine 0,asia,633,1,2638,18,2630.039670944214
Machine 0,asia,937,1,2346,21,2338.6855680942535
Machine 0,asia,630,1,3232,18,3224.026054382324
Machine 0,asia,0,2,2410,19,2401.998544692993
Machine 0,asia,136,2,2200,21,2194.4349501132965
Machine 0,asia,30,2,2439,21,2431.635246992111
Machine 0,asia,154,2,2570,21,2563.99817609787
Machine 0,asia,158,2,2264,19,2258.3748004436493
Machine 0,asia,340,1,2259,21,2250.2140352725983
Machine 0,asia,257,1,2266,19,2257.166525363922
Machine 0,asia,948,1,2476,20,2468.544672012329
Machine 0,asia,942,1,2324,18,2316.529086112976
Machine 0,asia,102,2,2521,21,2514.916862010956
Machine 0,asia,929,1,2482,18,2474.460590839386
Machine 0,asia,150,2,2328,18,2322.2683568000793
Machine 0,asia,244,1,2320,20,2311.0929045677185
Machine 0,asia,109,2,2337,19,2331.1936984062195
Machine 0,asia,169,2,2333,19,2327.2004368305206
Machine 0,asia,632,1,2758,20,2749.767063140869
Machine 0,asia,351,1,2334,20,2325.0555057525635
Machine 0,asia,119,2,2338,18,2332.1459622383118
Machine 0,asia,146,2,2415,19,2409.1049563884735
Machine 0,asia,256,1,2146,19,2136.9917364120483
Machine 0,asia,132,2,2364,21,2358.1306154727936
Machine 0,asia,324,1,2222,21,2213.0136926174164
Machine 0,asia,165,2,2405,19,2399.1520919799805
Machine 0,asia,162,2,2435,21,2429.127724647522
Machine 0,asia,37,2,2526,21,2518.2917535305023
Machine 0,asia,248,1,2285,20,2275.9139144420624
Machine 0,asia,345,1,2277,19,2267.94575548172
Machine 0,asia,953,1,2240,21,2232.308578491211
Machine 0,asia,148,2,2273,21,2267.129061937332
Machine 0,asia,317,1,2321,18,2311.932161808014
Machine 0,asia,346,1,2346,20,2336.920910358429
Machine 0,asia,329,1,2425,21,2415.8193995952606
Machine 0,asia,337,1,2430,18,2420.6926107406616
Machine 0,asia,287,1,2419,20,2409.6149096488953
Machine 0,asia,301,1,2400,21,2390.5640952587128
Machine 0,asia,306,1,2447,19,2437.379004240036
Machine 0,asia,126,2,2402,20,2395.7055943012238
Machine 0,asia,294,1,2533,19,2523.349913597107
Machine 0,asia,359,1,2452,20,2442.3519484996796
Machine 0,asia,253,1,2599,20,2589.3148515224457
Machine 0,asia,135,2,2356,18,2349.675891637802
Machine 0,asia,22,2,2522,18,2513.656635761261
Machine 0,asia,485,1,2324,19,2314.758362531662
Machine 0,asia,296,1,2421,20,2411.313068151474
Machine 0,asia,502,1,2454,21,2444.7581729888916
Machine 0,asia,496,1,2420,18,2410.753713130951
Machine 0,asia,120,2,2488,18,2480.822776556015
Machine 0,asia,110,2,2538,20,2531.866521835327
Machine 0,asia,338,1,2588,18,2578.3294265270233
Machine 0,asia,168,2,2488,21,2480.8411226272583
Machine 0,asia,247,1,2429,18,2419.293721437454
Machine 0,asia,250,1,2600,20,2590.2807054519653
Machine 0,asia,714,1,2608,19,2599.1784703731537
Machine 0,asia,330,1,2619,19,2609.281891822815
Machine 0,asia,279,1,2552,21,2542.250808238983
Machine 0,asia,242,1,2643,18,2633.230993270874
Machine 0,asia,323,1,2676,21,2666.2138056755066
Machine 0,asia,249,1,2705,19,2695.1618599891663
Machine 0,asia,261,1,2731,21,2721.1498141288757
Machine 0,asia,495,1,2749,21,2739.60032081604
Machine 0,asia,678,1,2798,19,2788.943648815155
Machine 0,asia,292,1,2759,19,2749.099702835083
Machine 0,asia,284,1,2657,20,2647.097720384598
Machine 0,asia,228,1,2452,20,2442.0823345184326
Machine 0,asia,230,1,2766,18,2756.083256959915
Machine 0,asia,245,1,2513,21,2503.085515499115
Machine 0,asia,246,1,2810,20,2800.056853055954
Machine 0,asia,310,1,2453,18,2443.0821857452393
Machine 0,asia,97,2,2483,18,2475.664436340332
Machine 0,asia,348,1,2501,20,2491.076012611389
Machine 0,asia,307,1,2772,20,2762.0414905548096
Machine 0,asia,998,1,2490,18,2481.465578556061
Machine 0,asia,98,2,2525,20,2517.5888607501984
Machine 0,asia,235,1,2589,20,2578.951972723007
Machine 0,asia,614,1,2552,20,2542.642945289612
Machine 0,asia,72,2,2529,18,2520.4152245521545
Machine 0,asia,569,1,2590,20,2580.5340147018433
Machine 0,asia,634,1,2633,19,2623.5671236515045
Machine 0,asia,636,1,2685,21,2675.5327899456024
Machine 0,asia,101,2,2713,19,2706.502567768097
Machine 0,asia,617,1,2627,19,2617.477030992508
Machine 0,asia,631,1,2667,19,2657.496975660324
Machine 0,asia,616,1,2585,19,2575.473073244095
Machine 0,asia,639,1,2576,21,2566.4837176799774
Machine 0,asia,644,1,2550,19,2540.483978509903
Machine 0,asia,613,1,2617,18,2607.3936607837677
Machine 0,asia,646,1,2590,18,2580.3076379299164
Machine 0,asia,192,2,2635,21,2629.3501698970795
Machine 0,asia,647,1,2648,21,2638.1954352855682
Machine 0,asia,354,1,2639,21,2628.190186023712
Machine 0,asia,650,1,2745,18,2734.8643774986267
Machine 0,asia,176,2,2729,19,2722.8814079761505
Machine 0,asia,635,1,2776,20,2765.6922512054443
Machine 0,asia,187,2,2755,21,2748.812856197357
Machine 0,asia,185,2,2778,20,2771.7205443382263
Machine 0,asia,153,2,2758,18,2751.711553812027
Machine 0,asia,58,2,2786,19,2776.881908416748
Machine 0,asia,170,2,2825,19,2817.6880626678467
Machine 0,asia,500,1,2816,20,2805.3184671401978
Machine 0,asia,188,2,2987,21,2980.7129106521606
Machine 0,asia,521,1,2839,20,2828.3197405338287
Machine 0,asia,648,1,2942,21,2931.6065151691437
Machine 0,asia,675,1,3146,19,3135.6526260375977
Machine 0,asia,206,2,3065,20,3058.7978920936584
Machine 0,asia,215,2,3105,21,3099.0045874118805
Machine 0,asia,508,1,2883,19,2872.310650587082
Machine 0,asia,202,2,2987,18,2980.9684438705444
Machine 0,asia,211,2,3191,20,3184.7603013515472
Machine 0,asia,172,2,3014,21,3007.701335668564
Machine 0,asia,697,2,3097,18,3092.115499973297
Machine 0,asia,586,1,3341,18,3330.482057094574
Machine 0,asia,350,1,3222,19,3210.878494501114
Machine 0,asia,190,2,3144,19,3137.764718055725
Machine 0,asia,687,2,3255,19,3249.0113747119904
Machine 0,asia,681,1,3217,19,3206.6464173793793
Machine 0,asia,529,1,3304,20,3293.2991197109222
Machine 0,asia,693,2,3309,21,3304.0976667404175
Machine 0,asia,497,1,3343,19,3332.2489361763
Machine 0,asia,194,2,3372,21,3365.8858692646027
Machine 0,asia,83,2,3421,20,3411.7642917633057
Machine 0,asia,18,3,3397,19,3390.902551174164
Machine 0,asia,691,2,3389,19,3382.8962466716766
Machine 0,asia,272,1,3391,18,3379.6989250183105
Machine 0,asia,327,1,3392,18,3380.7138166427612
Machine 0,asia,918,2,3369,20,3363.941466331482
Machine 0,asia,26,3,3436,20,3429.730612516403
Machine 0,asia,565,1,3515,19,3504.0862226486206
Machine 0,asia,205,2,3462,19,3455.6065621376038
Machine 0,asia,219,2,3494,19,3487.5887010097504
Machine 0,asia,582,1,3557,21,3546.1077015399933
Machine 0,asia,689,2,3511,20,3504.64040517807
Machine 0,asia,199,2,3524,20,3517.5785875320435
Machine 0,asia,7,3,3484,18,3478.741951942444
Machine 0,asia,680,1,3550,21,3539.271368265152
Machine 0,asia,707,2,2872,20,2866.9266123771667
Machine 0,asia,203,2,3561,21,3554.5797510147095
Machine 0,asia,127,2,2913,20,2904.782109260559
Machine 0,asia,133,2,3107,19,3098.7997868061066
Machine 0,asia,112,2,3593,21,3583.980297088623
Machine 0,asia,402,2,2879,19,2873.9295144081116
Machine 0,asia,716,2,3390,21,3384.739503145218
Machine 0,asia,403,2,2885,20,2879.9307017326355
Machine 0,asia,34,3,2846,20,2840.924402952194
